indicator,severity,description,source_feed,reference,type
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479332/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479334/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479335/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479336/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479328/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479329/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479326/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479322/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479323/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479324/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479325/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479320/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479321/,domain
onyxsafetrack.de,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479159/,domain
onyxstealthnet.de,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479154/,domain
onyxaquarius.de,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3479152/,domain
m.qxfhelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477635/,domain
m.nexhelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477623/,domain
web.nexhelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477620/,domain
web.bqxhelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477569/,domain
onyxleo.de,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477548/,domain
web.fiqhelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477546/,domain
m.hlghelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477501/,domain
web.hlghelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477503/,domain
onyxfortifypro.de,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477468/,domain
onyxguardshift.de,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477469/,domain
onyxnexguard.de,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477470/,domain
onyxsentinelx.de,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477460/,domain
acc.cbihelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477461/,domain
onyxsafecrypt.de,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477462/,domain
axhelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477453/,domain
wlop10.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477454/,domain
onyxsecuregate.de,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477457/,domain
m.qxfhelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477422/,domain
web.nexhelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477409/,domain
m.nexhelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477402/,domain
web.qxfhelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477388/,domain
onyxfortitech.de,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477302/,domain
agd-yrr1.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477303/,domain
jdsfrw-11.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477304/,domain
acc.wtshelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477305/,domain
acc.tishelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477271/,domain
ubftr3.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477267/,domain
m.mzihelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477264/,domain
onyxcyberapex.de,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477161/,domain
onyxsafenova.de,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477157/,domain
m.anphelp.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477158/,domain
gzeed-33w.top,HIGH,URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3477135/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476822/,domain
codeload.github.com,HIGH,URLhaus: malware_download (eternitystealer),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476753/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476593/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476594/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476586/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476587/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476588/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476589/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476590/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476591/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476592/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3476558/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475899/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475897/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475898/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475894/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475896/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475656/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475654/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475655/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475653/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475642/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475643/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475644/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475645/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475646/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475647/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475649/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475650/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475651/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475624/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475625/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475626/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475627/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475628/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475629/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475630/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475631/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475633/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475634/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475635/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475636/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475637/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475638/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475639/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475640/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475641/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475614/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475615/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475616/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475618/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475620/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475621/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475622/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475623/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475612/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475613/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3475604/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474916/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474917/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474918/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474919/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474894/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474826/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474821/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474822/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474824/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474801/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474802/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474803/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474804/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474805/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474806/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474807/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474808/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474809/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474810/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474813/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474814/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474816/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474817/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474818/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474819/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474820/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474758/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474759/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474760/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474750/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474738/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474740/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474742/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474743/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474744/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474745/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474746/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474749/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474697/,domain
github.com,HIGH,"URLhaus: malware_download (SmartLoader,zip)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3474699/,domain
github.com,HIGH,"URLhaus: malware_download (LummaStealer,SmartLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3473787/,domain
github.com,HIGH,"URLhaus: malware_download (LummaStealer,SmartLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3473786/,domain
github.com,HIGH,"URLhaus: malware_download (LummaStealer,SmartLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3473781/,domain
github.com,HIGH,"URLhaus: malware_download (LummaStealer,SmartLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3473782/,domain
github.com,HIGH,"URLhaus: malware_download (LummaStealer,SmartLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3473783/,domain
github.com,HIGH,"URLhaus: malware_download (LummaStealer,SmartLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3473784/,domain
github.com,HIGH,"URLhaus: malware_download (LummaStealer,SmartLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3473765/,domain
github.com,HIGH,"URLhaus: malware_download (LummaStealer,SmartLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3473766/,domain
github.com,HIGH,"URLhaus: malware_download (LummaStealer,SmartLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3473767/,domain
github.com,HIGH,"URLhaus: malware_download (LummaStealer,SmartLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3473768/,domain
github.com,HIGH,"URLhaus: malware_download (LummaStealer,SmartLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3473769/,domain
