indicator,severity,description,source_feed,reference
butbot.sytes.net,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,moobot,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550891/
butbot.sytes.net,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,moobot,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550886/
butbot.sytes.net,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,moobot,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550887/
butbot.sytes.net,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,moobot,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550888/
butbot.sytes.net,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,moobot,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550889/
butbot.sytes.net,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,moobot,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550890/
mywebh.kro.kr,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550873/
mywebh.kro.kr,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550875/
mywebh.kro.kr,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550876/
mywebh.kro.kr,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550877/
mywebh.kro.kr,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550866/
mywebh.kro.kr,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550867/
mywebh.kro.kr,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550868/
mywebh.kro.kr,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550869/
mywebh.kro.kr,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550863/
mywebh.kro.kr,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550864/
mywebh.kro.kr,HIGH,"Domain hosting: URLhaus: malware_download (botnetdomain,censys,elf,mirai,opendir,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550865/
windows.defender.kim,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550847/
github.com,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550846/
github.com,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550845/
trusthostme.com,HIGH,Domain hosting: URLhaus: malware_download (Arechclient2),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550768/
grpcchar.ddns.net,HIGH,Domain hosting: URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550736/
khavar.com,HIGH,"Domain hosting: URLhaus: malware_download (ascii,base64-loader,Encoded,rat,RemcosRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550710/
kgaming.ddns.net,HIGH,Domain hosting: URLhaus: malware_download (exe),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550706/
busybox.net,HIGH,Domain hosting: URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550583/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (RemcosRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550544/
sovetskiy228.github.io,HIGH,Domain hosting: URLhaus: malware_download (njRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550524/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (njRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550525/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (njRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550523/
github.com,HIGH,Domain hosting: URLhaus: malware_download (njRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550518/
github.com,HIGH,Domain hosting: URLhaus: malware_download (njRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550515/
github.com,HIGH,Domain hosting: URLhaus: malware_download (njRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550514/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550513/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550507/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550508/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550509/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550503/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550504/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (AsyncRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550505/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550506/
github.com,HIGH,Domain hosting: URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550494/
github.com,HIGH,Domain hosting: URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550492/
github.com,HIGH,Domain hosting: URLhaus: malware_download (QuasarRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550493/
github.com,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550491/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (AsyncRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550463/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (AsyncRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550464/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (AsyncRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550462/
github.com,HIGH,Domain hosting: URLhaus: malware_download (AsyncRAT),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550456/
theipgenerators.com,HIGH,"Domain hosting: URLhaus: malware_download (rat,RemcosRAT,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550453/
barrysploitbucket.s3.us-west-2.amazonaws.com,HIGH,Domain hosting: URLhaus: malware_download (Havoc),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550451/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (c2-monitor-auto,dropped-by-amadey)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550422/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (github,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550163/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (github,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550159/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (github,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550160/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (github,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550161/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (github,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550162/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (github,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550153/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (github,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550154/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (github,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550155/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (github,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550156/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (github,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550157/
github.com,HIGH,"Domain hosting: URLhaus: malware_download (github,mirai)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3550158/
idfccard.com,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549791/
idfccard.com,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549787/
idfccard.com,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549788/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549531/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549530/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549526/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549527/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549528/
raw.githubusercontent.com,HIGH,Domain hosting: URLhaus: malware_download (mirai),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549525/
pub-7981e858ef724809929147635c295c9b.r2.dev,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549161/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549032/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549033/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549035/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549036/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549037/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549038/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549039/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549040/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549041/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549042/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549043/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549044/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,gafgyt,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549031/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549028/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,gafgyt,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549010/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549012/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549014/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,gafgyt,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549016/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549017/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,gafgyt,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549019/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549001/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549002/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549003/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549004/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549005/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,gafgyt,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549006/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549007/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549008/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549009/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548997/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548999/
zya.tf,HIGH,"Domain hosting: URLhaus: malware_download (elf,mirai,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3549000/
jakestrack.com,HIGH,Domain hosting: URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548988/
dn721509.ca.archive.org,HIGH,"Domain hosting: URLhaus: malware_download (jpg-base64-loader,stego)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548839/
ia600703.us.archive.org,HIGH,"Domain hosting: URLhaus: malware_download (jpg-base64-loader,stego)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548838/
ia600100.us.archive.org,HIGH,"Domain hosting: URLhaus: malware_download (jpg-base64-loader,stego)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548837/
ia800703.us.archive.org,HIGH,Domain hosting: URLhaus: malware_download (jpg-base64-loader),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548836/
channelchief.varindia.com,HIGH,"Domain hosting: URLhaus: malware_download (ascii,AveMariaRAT,Encoded,rat,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548812/
viralmarketingsuite.com,HIGH,Domain hosting: URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548758/
viralmarketingsuite.com,HIGH,Domain hosting: URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548757/
upgradegc.com,HIGH,Domain hosting: URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548756/
corklightlngtrade.com,HIGH,"Domain hosting: URLhaus: malware_download (MetaStealer,opendir,WsgiDAV)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548718/
corklightlngtrade.com,HIGH,"Domain hosting: URLhaus: malware_download (MetaStealer,opendir,WsgiDAV)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548714/
artacom.com.br,HIGH,"Domain hosting: URLhaus: malware_download (ascii,Encoded,GuLoader,opendir,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548058/
artacom.com.br,HIGH,"Domain hosting: URLhaus: malware_download (encrypted,GuLoader,opendir,xworm)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548057/
khavar.com,HIGH,"Domain hosting: URLhaus: malware_download (ascii,base64-loader,DBatLoader,ModiLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548015/
khavar.com,HIGH,"Domain hosting: URLhaus: malware_download (ascii,base64-loader,DBatLoader,Encoded,ModiLoader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3548001/
neon.galaxias.cc,HIGH,"Domain hosting: URLhaus: malware_download (mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547054/
neon.galaxias.cc,HIGH,"Domain hosting: URLhaus: malware_download (mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547052/
neon.galaxias.cc,HIGH,"Domain hosting: URLhaus: malware_download (mirai,sh,ua-wget)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3547053/
mail.viewyourstatementonline.com,HIGH,"Domain hosting: URLhaus: malware_download (connectwise,screenconnect)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3546058/
applicationdescriptionpdf.com,HIGH,"Domain hosting: URLhaus: malware_download (MetaStealer,msi,opendir)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3545550/
applicationdescriptionpdf.com,HIGH,"Domain hosting: URLhaus: malware_download (MetaStealer,opendir,WsgiDAV)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3545420/
applicationdescriptionpdf.com,HIGH,"Domain hosting: URLhaus: malware_download (MetaStealer,opendir,WsgiDAV)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3545417/
cdn.glitch.global,HIGH,"Domain hosting: URLhaus: malware_download (ascii,base64-loader,Encoded)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3545216/
cdn.glitch.global,HIGH,"Domain hosting: URLhaus: malware_download (decoy,PDF)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3545217/
cdn.glitch.global,HIGH,Domain hosting: URLhaus: malware_download (hta),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3545213/
planetariumobil.ro,HIGH,"Domain hosting: URLhaus: malware_download (encrypted,GuLoader,rat,RemcosRAT)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544992/
badgervolleyball.org,HIGH,Domain hosting: URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544940/
badgervolleyball.org,HIGH,Domain hosting: URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544939/
daviddarle.fr,HIGH,Domain hosting: URLhaus: malware_download (NetSupport),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544916/
pub-ee582455809e427681c0d15d9645b5cc.r2.dev,HIGH,"Domain hosting: URLhaus: malware_download (AgentTesla,ascii,Encoded,rev-base64-loader)",URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544161/
servidan.ro,HIGH,Domain hosting: URLhaus: malware_download (None),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544080/
screen.connectprotocol.es,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544014/
sconnect-01.connectprotocol.es,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544015/
sconnect.connectprotocol.es,HIGH,Domain hosting: URLhaus: malware_download (connectwise),URLhaus (abuse.ch),https://urlhaus.abuse.ch/url/3544016/
